id,Delay
480498,1
217038,0
249611,1
172888,1
143353,0
353393,0
530901,1
366473,0
198670,0
303422,1
364975,0
363546,0
297708,0
455630,1
423984,0
167755,0
274668,0
12717,0
231162,1
403744,0
329072,1
15103,0
17337,1
442153,1
426990,0
62957,1
356383,1
188100,0
410485,1
470586,0
182773,0
68720,0
14974,0
477489,0
305412,0
137260,0
353755,0
537471,1
417206,0
199018,0
233307,1
457566,0
201331,1
78066,0
103727,0
498439,0
108843,0
100895,1
217984,0
419742,0
336247,1
3900,0
299995,0
240829,0
441346,1
69226,0
271462,1
301197,0
309367,1
93448,0
8535,1
375323,0
348804,0
182832,1
355103,0
348703,0
502869,0
64509,1
488406,0
538249,1
383100,0
279699,0
185563,0
481453,1
201116,0
73083,1
53861,0
395916,0
307412,1
319521,0
474986,0
204230,0
470607,0
359676,0
25199,0
402098,0
157939,1
178039,1
459272,1
34899,1
342097,0
238648,1
494530,1
139267,0
409074,0
292231,0
267655,0
354676,0
97606,1
250310,1
39328,1
79334,1
272232,1
10998,0
117926,0
61536,0
16760,1
412605,1
33357,1
452652,0
163369,1
171421,0
217595,0
241413,0
460276,1
119848,1
254674,0
34224,1
84227,1
240464,1
46047,1
522673,1
18648,1
100212,0
238630,1
122770,1
266373,0
108578,1
295695,0
120228,1
37922,0
246935,1
416785,1
255640,0
322797,1
459780,1
185623,0
327660,0
532926,1
194315,1
384608,0
536255,1
530835,0
285536,0
373954,1
358251,0
66361,1
132849,0
280274,0
37110,0
14238,1
476838,0
250237,0
496170,0
456761,0
64745,1
137796,0
237199,0
36795,0
298285,0
242100,0
204768,0
307498,1
7575,1
470599,0
47833,1
491808,0
386319,0
322839,1
178404,0
384088,0
195380,1
380660,1
124000,0
10182,1
161437,0
388825,1
187026,0
334487,1
239972,0
199729,0
270464,1
68010,0
427468,1
53930,1
379310,0
520417,1
494374,1
171744,1
257572,0
410824,1
484437,1
521187,1
297979,1
30427,0
115631,0
354719,1
297392,1
319386,1
247742,0
26120,0
207326,1
363953,1
238416,1
538475,1
63922,1
294581,1
101628,0
23332,1
490324,1
22792,1
395608,0
50381,0
455017,0
163324,1
318098,0
508225,0
251457,0
313789,0
382073,1
114530,1
238902,0
509641,0
281601,0
133776,0
352358,0
13350,0
261812,0
75636,1
413962,1
29887,1
105464,1
390166,0
90771,1
379573,0
190723,0
427080,0
461014,0
45225,1
157419,0
94957,1
80971,0
47919,0
90612,0
49870,0
519002,1
511619,1
215430,1
81571,0
146866,1
325497,0
343412,1
96717,0
212341,0
100300,0
497549,0
530454,1
440245,0
480737,1
509091,0
514903,1
14529,0
54474,0
305118,0
113591,0
10866,0
405359,1
375533,0
530311,1
55011,1
166026,0
226533,0
168746,0
305966,0
75911,0
123319,0
358510,0
204673,0
21095,0
210011,0
218831,0
227359,0
462555,1
399299,1
252380,1
206711,1
395187,1
122660,0
163366,1
232569,0
173285,1
465579,1
203857,0
12483,1
83044,1
423831,1
508627,1
91410,0
410119,1
492570,0
59066,0
94248,1
1491,0
428557,1
447086,1
417632,0
7945,1
526274,0
263889,0
440320,0
124976,0
311655,0
363398,0
324961,1
161724,0
85539,0
44853,1
22162,0
140772,0
528747,1
336385,1
28754,1
303142,0
439133,1
52489,1
255527,0
255636,0
97169,0
164395,1
311181,0
147362,0
183901,1
154507,1
201201,0
326567,0
290512,1
128402,1
236665,0
452689,1
29173,0
225483,0
496616,0
314372,0
208783,1
71053,0
457008,0
357934,1
498884,1
11720,1
55750,0
223762,1
29453,1
504807,1
253565,0
150547,0
274536,1
197694,1
330120,1
462090,0
257438,1
496714,0
282288,1
152794,1
212058,1
85062,1
393071,0
444015,0
239576,1
462924,0
461037,0
338195,0
115306,0
126333,0
238693,1
279936,0
387258,0
329439,0
191164,0
384016,0
100033,1
109299,0
513071,1
148516,0
300433,1
230445,0
524206,0
423594,1
224683,0
393826,0
466029,1
244368,0
233447,0
13014,1
237063,0
318981,0
147813,1
354092,0
142271,1
235875,0
347496,0
204612,1
155214,1
151688,0
195044,0
210360,0
275022,0
468285,0
282309,0
40008,0
99013,1
205914,0
75042,0
28837,0
537212,0
400434,1
240622,0
137983,1
9638,1
528170,0
132503,0
158709,0
123502,0
518203,1
455222,0
481105,1
41661,0
164550,0
8933,0
168881,0
358371,1
135037,1
164120,1
359156,1
487772,0
498158,0
195718,1
160471,1
243123,1
188876,0
490352,0
128719,0
110996,0
395692,0
25325,0
26890,0
310008,1
308893,0
269681,0
520627,0
294086,0
410108,1
261899,0
500105,0
463495,1
373551,1
402046,1
413890,0
192620,0
477804,1
202987,0
311717,0
121414,0
348683,0
245543,1
25126,0
348494,1
371428,0
446129,0
171140,0
159906,0
514971,1
353818,0
211461,0
146226,0
28718,1
271275,1
82238,1
10783,0
416575,1
513426,1
246897,0
258906,1
314928,1
200390,1
94411,1
173400,0
197532,0
349941,0
48128,1
368474,0
69114,0
197947,1
424638,0
357956,1
272189,0
429427,0
294813,0
399486,1
57934,0
440135,0
201066,1
370131,0
511000,0
12304,0
267309,0
103228,0
196256,1
499862,0
421652,0
444292,1
330813,0
413346,0
9759,1
153521,1
475920,1
366378,0
58381,0
96097,1
448900,1
486914,1
224947,0
448897,0
507202,0
460818,1
301183,1
480699,1
219356,1
81357,0
537035,0
384278,1
495849,0
489365,1
111975,1
14819,0
197276,1
386106,0
470174,0
175588,0
5525,1
105934,1
331890,0
520934,0
174993,0
287001,1
499664,0
320364,0
505223,0
316921,0
304543,1
159068,0
492352,0
458032,0
319204,0
202760,1
406858,0
287140,0
237186,0
69047,1
337098,1
354300,1
174222,0
494627,0
320109,0
299602,0
263668,0
11690,0
326869,0
320489,1
418640,1
182114,1
48675,1
357864,1
105128,1
462082,1
292672,0
480408,0
188296,1
123839,0
404792,1
320316,0
245982,0
90111,0
225823,0
266179,0
457392,0
496663,0
475460,1
473700,0
158649,0
120003,0
467767,0
414259,1
6623,1
330679,0
25438,1
259240,0
345337,1
482122,0
422638,0
63697,1
105930,0
202930,1
183925,0
447806,1
126896,1
470695,0
46426,0
507158,0
538319,1
345708,0
99901,0
231930,0
203562,1
234855,0
391593,0
334857,0
8447,0
349973,0
452309,0
329770,0
530682,0
290609,1
138026,0
522797,1
161959,0
63516,0
252097,0
40792,0
139689,0
229289,1
230450,0
308361,0
307439,0
364584,1
285816,1
176793,1
81617,0
63317,1
288246,1
302228,0
214693,0
223753,0
21917,1
211365,0
340939,0
358276,1
310513,1
416232,1
226842,0
310073,0
329959,1
499373,0
513678,0
478910,1
198402,1
116832,1
265107,1
102206,0
296219,0
502172,1
526640,0
433637,0
4660,0
532488,0
170295,1
162498,0
351212,1
173172,0
261573,0
506808,0
318868,0
206238,0
19524,0
381399,1
360756,1
318688,0
16083,0
31626,1
477952,1
5641,0
360775,0
9024,0
159683,1
425031,0
386045,0
486636,0
211153,0
367523,0
138562,0
107501,0
11500,0
500626,1
345764,0
374048,1
365840,0
430329,1
109805,0
79520,0
513095,0
229660,1
436138,0
193027,0
48103,0
62883,1
137715,1
145782,1
404508,0
423758,1
240891,0
431599,1
94984,1
101868,0
72499,0
17170,1
376907,0
180420,0
314001,0
192019,0
528020,0
77791,1
163209,1
184762,1
525716,0
65480,0
63013,1
405030,0
156734,0
60704,0
183319,0
334449,0
12103,1
165704,1
518219,0
457922,0
51343,1
125789,0
426324,0
200799,0
502765,0
311685,0
118189,0
216143,1
264576,1
269344,0
70361,0
102201,1
60291,1
18862,0
411647,0
301017,0
487771,0
91227,1
21334,0
469330,0
449335,1
423546,1
99624,0
399630,0
211059,0
303187,1
212915,0
416916,0
99340,0
457958,1
139731,1
13582,1
381856,0
389890,0
500889,0
207311,1
71622,0
217547,0
486124,1
475885,1
204232,1
242230,1
286923,1
42634,1
98183,0
464367,0
322878,1
396715,0
186375,1
130544,0
436409,0
440316,1
274447,0
62277,0
295774,0
469957,0
291921,0
34214,0
414007,0
308056,0
100398,1
15455,1
31378,0
204886,1
27475,1
268869,1
395940,1
100765,1
350203,1
227647,0
219298,0
11300,1
528563,1
349242,1
531819,1
74598,1
123582,1
454260,1
226111,0
488570,0
364946,1
379506,1
476355,1
407638,0
357808,0
224490,1
435635,1
158835,0
450239,0
424725,1
375296,1
132095,0
33718,1
414695,0
44104,1
535656,0
159508,0
249771,0
231157,1
247247,1
392727,0
90624,1
25572,1
398846,1
472920,0
432478,0
467868,1
531433,1
435363,1
201014,0
364654,0
248753,1
400598,0
250245,0
216014,0
21838,1
486073,1
88658,1
10517,1
253789,1
107448,0
443125,1
514854,0
275222,1
421055,0
18414,0
67041,1
424779,1
132202,0
268726,0
87609,1
71972,0
174848,0
435433,0
180075,1
42724,0
404605,0
106757,0
213893,0
68941,0
234217,0
62772,1
529831,1
340321,0
80557,0
199222,0
73581,1
376424,1
345544,1
289737,0
473768,0
471476,0
264614,0
317047,0
206737,1
356252,1
328773,0
311412,0
61083,0
333043,0
53381,1
301005,0
465806,1
481289,0
204387,1
516643,0
102578,1
385817,0
383390,0
466865,1
253460,0
483742,1
93236,1
300494,0
107368,0
362306,1
124487,0
126778,0
117336,0
399395,0
75118,1
124252,0
331205,0
539332,0
169961,1
383269,1
255509,1
341013,0
447758,0
112896,1
416875,1
431969,0
346059,1
139044,0
489660,0
289664,0
139214,0
518424,0
95144,0
56178,0
189878,0
157322,0
301450,1
397550,0
494015,0
75367,0
408888,1
49702,0
325556,1
263572,0
81502,0
116871,0
149953,0
384673,1
405444,0
410705,1
485362,1
154425,1
219194,1
392791,0
206401,0
310374,1
110759,0
358423,0
355834,1
321710,0
535140,0
6990,0
485103,1
271952,1
290592,1
125729,0
385890,0
36192,0
151369,1
520672,0
173872,0
18412,1
9324,1
31336,0
468293,0
140057,1
222185,0
329164,0
103981,0
123886,1
92064,0
144043,0
201459,1
517873,0
341292,0
51122,0
99874,0
414508,1
109364,0
27851,1
538721,0
178038,1
345387,1
467440,0
413449,1
48077,0
73437,0
433550,1
382740,1
342690,0
208564,0
158658,0
220968,0
77135,1
538000,0
345190,1
53048,1
247275,1
348750,0
76238,1
324013,0
214018,0
76292,1
303302,1
226867,0
146726,0
186267,0
199187,1
232898,0
164363,0
108484,0
76322,1
273596,0
111178,0
312220,0
488149,0
278778,0
36377,1
143379,0
90357,0
244170,0
31801,0
289252,0
421295,0
181650,0
155707,1
426532,1
357324,0
444518,0
422737,1
374421,0
228378,1
311561,1
425124,1
45290,1
514928,0
85529,0
157183,1
420181,1
443249,0
456992,1
432837,1
523393,1
517428,1
525611,0
480435,1
108153,0
105307,1
116325,1
260354,0
100634,0
376750,1
168951,0
194745,0
135211,1
303186,1
511638,0
466349,1
454397,0
112142,0
336121,1
383456,0
303153,0
491635,0
511162,1
232585,0
339598,0
258876,0
289209,0
393569,1
221184,1
274598,1
164270,0
501346,1
500689,0
296214,0
479967,0
285804,1
19423,1
471379,0
19830,0
167924,1
445083,0
19752,0
225680,0
287951,1
400881,1
202855,1
237302,0
214940,0
407435,0
411367,1
415985,0
344556,1
25502,1
313137,0
524713,0
313286,0
473943,1
230211,0
251975,1
144261,1
171356,0
516787,1
123071,0
158650,0
368779,0
405048,0
187673,1
212347,0
141804,0
253680,0
115366,0
483126,0
4543,0
274712,1
407454,1
42709,0
469107,1
495371,0
248264,0
466200,0
47253,0
418760,0
420216,0
387421,0
122669,0
405209,1
83638,0
375957,0
466754,1
349246,0
50464,1
55624,1
115501,1
35297,1
425880,1
486752,1
483530,0
129651,0
131154,1
361976,0
194139,1
258640,1
385930,0
447555,1
489991,0
467313,1
513488,0
483040,0
258667,1
168968,0
433212,0
12278,0
313755,1
52913,1
83396,0
156867,0
157165,0
128174,1
73974,1
418288,0
412900,1
347702,0
127863,0
56955,1
503106,1
277144,0
225510,0
85780,1
300162,0
347150,0
431586,1
286218,0
455040,1
522145,0
379503,1
340234,0
216484,0
84750,1
359326,0
31975,0
358377,0
280424,0
175855,0
450742,0
68628,0
515345,0
474069,0
393699,1
416927,0
314254,0
381273,1
134023,1
402781,0
506940,0
317084,1
275691,1
61335,0
235367,0
90205,0
326112,0
148189,0
441500,0
37282,0
173729,1
463370,0
444713,1
10914,1
152507,1
468884,0
61237,0
232252,0
509768,1
90221,1
361724,0
489519,0
158391,0
306929,0
280295,0
387918,0
331657,0
59153,0
294699,1
340052,0
453315,0
82858,0
24570,0
39080,0
170917,0
498137,1
54635,0
263508,0
498907,1
394287,1
14123,0
9713,0
69070,1
350723,1
340732,0
73534,0
82348,0
466615,1
360415,1
66745,0
213567,1
277704,0
206225,1
458736,0
514345,1
372362,0
93453,0
272461,1
485097,1
40600,0
480899,0
309728,0
467672,1
290742,0
247679,1
515608,1
32756,1
47214,0
418571,0
489237,0
384198,0
4274,0
363938,0
515485,0
77406,0
449366,1
374551,1
210345,0
201902,1
476357,1
333007,0
426480,1
140843,1
20309,0
89631,0
104409,0
218653,0
527166,0
55083,0
458113,0
296744,1
228468,0
212837,0
199020,0
54654,0
132389,0
263659,0
221215,1
184241,1
349083,0
407724,0
125224,0
408387,1
20194,1
28487,1
488747,0
36352,0
145279,1
178729,1
288924,1
495560,0
77418,1
440362,1
94751,0
156198,0
242482,1
38617,1
484077,1
261879,0
194231,1
237442,1
121596,0
296522,0
238941,1
151432,0
113132,1
143425,1
356500,1
377534,1
20977,1
299505,0
355709,1
374031,1
533822,0
326090,1
529006,1
102455,0
321060,1
298600,0
388943,0
429224,1
199985,0
399707,1
69692,0
155809,1
398384,1
66345,1
13780,0
62302,0
227347,0
332981,1
398253,1
501880,1
382536,1
388693,0
228032,1
37248,0
244408,0
35405,1
262390,0
229816,0
22223,1
211914,0
458794,0
262879,0
43936,1
334086,0
240737,1
244422,0
420460,0
341845,1
387678,0
219315,1
97786,0
92336,0
106941,0
216276,0
16372,0
465539,1
160538,0
393675,0
25203,0
279222,0
369160,1
92115,1
121599,0
106095,0
381993,1
239091,0
205710,0
361951,1
517308,0
96183,0
496577,0
236958,0
299831,0
145788,1
90419,0
528576,0
361974,0
133482,0
148271,0
143179,0
250971,1
202146,0
48110,0
344331,0
152759,1
323530,1
230200,0
281119,1
199713,1
100053,0
374873,1
112459,0
375057,0
42673,1
200282,0
333763,0
138132,0
217162,1
432248,1
51689,1
176140,0
305504,0
7560,0
496215,1
417243,0
218373,1
387393,0
6612,0
234672,1
248112,0
114793,0
261430,1
341567,1
43153,0
98412,0
350320,0
268063,0
61061,0
51033,0
103366,0
61328,0
265254,0
530075,1
23103,0
230304,1
260775,0
180461,0
516262,1
57138,1
136582,0
211927,0
470754,1
421535,0
354679,1
136950,1
279590,0
63181,1
115555,1
526966,1
464301,1
220253,0
362801,0
69139,0
197588,1
14335,1
44312,0
290305,0
460908,0
366896,0
94645,1
230675,1
289490,0
147588,1
212260,1
131058,0
155150,1
27098,0
37240,0
300384,1
318070,1
177436,0
508146,0
316017,0
144041,0
432620,0
303663,1
197506,0
216595,0
22087,1
466781,1
145432,1
44661,1
502392,0
61139,1
355920,1
71061,0
50262,0
81199,1
196456,1
42928,0
229180,0
389937,0
384635,0
44948,1
451427,0
68577,0
164651,1
720,0
221481,1
429654,1
73871,0
106444,1
182888,1
224216,0
395473,1
213808,1
278988,0
502332,0
498719,0
262654,0
485882,1
22263,0
429973,0
23808,1
331030,0
57055,0
212412,0
286327,1
121293,0
135821,0
39085,0
35556,1
252759,0
128813,0
443589,0
168193,0
303921,0
231104,1
70201,1
229742,0
447134,1
73453,0
235205,1
428414,1
399974,1
83160,0
434435,0
295859,0
39864,1
472543,0
404666,0
491691,0
147170,0
442137,1
315152,0
98140,1
206091,0
101643,1
46488,0
296898,0
505912,0
371726,0
530705,1
347370,0
99327,0
17351,1
158085,0
293743,0
469388,0
140573,0
378624,0
233400,1
167776,0
296133,0
46151,0
41099,0
7848,0
509326,0
287717,1
72809,1
495430,1
185172,1
401245,1
13062,1
192866,0
354374,0
220174,0
21674,0
154437,1
262331,1
451970,0
445639,1
332065,1
339858,1
415875,0
33014,1
297736,0
129770,1
274041,1
461779,1
403260,0
198113,0
256406,1
331074,0
81187,0
298821,1
227901,1
265205,1
224805,0
454766,0
346413,1
5724,1
528253,0
502009,1
225969,0
45626,0
78412,1
280202,0
445573,1
265513,1
356669,0
188533,0
395611,1
228385,0
374363,1
278474,0
147158,0
21645,1
428193,1
329014,1
482962,0
87982,0
405896,1
357469,1
389920,1
41269,1
133920,1
471298,0
24472,0
86626,0
520942,0
401712,1
216096,1
74449,1
376230,0
445284,0
494555,0
242730,1
314919,1
445223,0
10546,0
413683,0
530778,0
94178,0
501026,1
472658,0
429111,1
467012,1
279379,0
317665,1
66456,1
445095,1
52999,0
287222,1
349874,0
149317,0
289736,0
297032,0
65885,0
334847,1
253986,1
322629,0
255136,1
170670,0
380038,0
124075,1
212604,0
183331,1
326955,0
396596,0
379103,0
425535,0
381213,1
56030,0
83286,0
134837,1
521220,0
22737,0
489333,0
441502,0
259325,0
38556,0
526213,0
87581,0
262056,0
471025,0
136379,0
163304,0
412856,1
380469,0
266918,1
453386,1
41178,0
335837,1
54133,0
428825,0
63298,1
428810,1
359177,0
249829,1
463509,0
142789,0
538331,0
409501,0
432766,1
453500,0
326014,0
346658,1
466217,1
175975,0
466079,1
440940,0
359182,0
367992,0
388519,1
273813,0
197284,1
340048,0
474356,1
299528,0
441469,1
425472,1
139889,0
392974,0
421090,0
392833,1
127591,0
142660,0
233849,0
162112,0
323580,1
346513,0
427136,1
172751,1
143866,0
129874,0
257032,0
445355,1
38992,0
350616,1
442246,1
519376,0
349542,0
306455,0
122504,0
526737,0
89348,0
115239,0
504261,1
509233,0
363387,1
496374,0
459937,0
451486,1
163300,0
398804,1
508997,0
489522,0
27850,0
258355,1
508810,0
76039,0
94990,1
314930,0
55341,0
289310,1
169345,0
369599,0
277427,0
134649,0
448092,1
17035,1
526400,0
259620,0
129031,1
141750,1
296830,0
297507,0
282485,1
77476,0
476574,1
410494,0
28371,0
16527,0
240520,1
33443,1
143212,0
61453,1
463524,0
369396,0
16628,1
459730,0
467806,1
225231,0
445470,0
391344,1
48918,1
473025,0
229483,0
492503,0
490855,0
104744,0
46004,1
30646,1
115656,0
94988,0
3569,0
82713,1
13211,1
327368,1
306646,1
301379,0
178444,0
323716,0
339639,1
66971,1
10979,0
446706,1
11418,0
169054,0
415088,1
171266,0
387620,0
388866,0
92255,0
483043,1
74107,1
127812,1
416907,1
407764,0
266091,0
830,0
511873,0
3010,0
188005,0
358266,1
89236,0
236872,1
132008,0
382897,1
176530,0
435354,0
188067,0
245429,0
264774,0
321998,1
39024,0
468704,0
275432,1
212561,0
71761,0
365284,0
70184,0
258169,0
265286,0
264397,0
323561,0
316310,1
168112,1
268944,1
379304,0
394154,0
88326,0
17661,0
300766,0
195100,0
445477,0
281407,1
370784,0
255471,1
186868,1
328432,0
82156,0
361842,0
41683,0
399813,1
358996,1
329880,0
376851,0
373312,0
480164,1
218105,0
211598,0
34642,1
320441,0
453759,1
83059,1
346420,1
253755,0
139400,0
324248,0
349694,1
527536,0
10930,1
102697,1
272683,0
205208,1
413673,1
86097,0
323719,0
58591,0
321893,0
252224,0
443459,1
254024,1
387027,0
316794,0
163700,1
36148,1
241399,1
355505,1
305265,0
348298,0
91419,0
270753,0
530549,0
63361,0
171582,0
8956,0
389247,0
513537,0
509796,1
387527,0
397812,0
128160,0
5893,0
206394,0
31497,1
511784,0
282456,0
241160,0
88894,0
319914,1
254858,1
409320,1
41152,0
126704,0
529163,0
124581,0
166098,1
429701,0
27677,1
285227,0
365461,1
385417,0
11155,0
216593,1
118461,0
302291,0
76798,0
102887,1
24544,0
173310,0
447772,1
331930,0
13859,0
283939,1
486787,1
497504,0
57211,0
180231,1
130804,1
66720,0
281797,0
335881,1
239187,1
329094,1
276149,0
243999,1
342045,0
116749,0
51916,0
242203,0
277809,0
157952,1
478143,0
99873,0
474821,0
462920,1
97480,1
365729,0
273550,1
73931,1
135679,0
55647,1
282761,0
524116,0
230406,1
4566,0
200627,1
7856,1
263727,0
328905,0
10687,0
96172,0
321928,0
282040,0
310670,0
143109,0
311993,0
82662,1
98877,1
150758,1
323389,1
396081,0
236758,0
154782,1
84809,1
520492,0
210374,0
112453,1
186737,0
309205,0
163519,1
521450,0
443264,1
11325,0
277893,1
419367,0
131852,0
410369,1
320923,1
108689,0
491947,0
439769,1
506247,1
372592,0
353049,1
494505,0
458010,1
138009,0
108655,0
152867,1
302247,0
352709,0
469636,0
414673,1
405172,0
479956,0
452395,0
482998,1
407600,0
470482,1
105272,0
78367,0
523011,1
334132,1
283277,1
73301,0
246999,0
72401,1
328833,1
161552,0
79735,1
259045,0
355756,0
389535,0
102633,1
377058,0
530235,1
245126,0
117445,1
418061,0
335618,0
219874,1
300797,0
491263,0
106745,1
426245,1
91163,0
376922,1
27977,1
522725,1
297069,1
247349,0
218028,1
371648,0
152792,1
461517,1
447294,1
328377,0
240778,0
176976,0
96924,1
170603,0
11618,0
350577,0
17112,1
537202,0
207078,1
486262,1
282587,0
293832,0
498324,0
152763,0
156753,0
419443,1
291718,0
431044,0
15063,1
206762,1
4000,0
262581,0
101432,1
194151,0
461265,1
443639,1
368892,0
336495,0
496164,0
417162,0
481637,1
327723,1
511876,0
341051,0
137831,0
1148,0
189279,1
352759,0
91979,1
277936,1
218083,0
166050,1
317680,0
502704,1
153679,1
383388,1
428945,1
125306,1
455631,0
39607,0
142146,0
135682,0
392702,0
38848,0
192660,1
393815,0
134222,1
155536,1
297631,0
96706,0
71157,0
314003,0
287145,1
423265,0
442917,0
108519,0
63717,0
314326,0
445502,0
188498,1
388787,0
495191,0
254990,0
187076,0
366921,1
158893,0
512269,0
535783,0
502347,0
60822,0
389385,0
421716,0
353538,1
210974,0
382283,1
288859,1
491056,1
330710,0
401770,1
106337,0
436624,0
504686,0
400556,1
147273,1
5471,1
145168,1
537567,1
62211,0
169352,0
375789,0
359745,1
80474,0
250522,1
22903,0
93493,0
289005,0
15962,1
448190,1
172660,1
100256,1
216554,0
68392,0
418156,0
403667,0
7931,1
311709,0
304431,1
343046,0
56690,0
526533,0
32523,0
5305,0
420058,0
511896,1
310045,0
239942,0
109398,1
276017,0
41291,1
407813,0
163333,0
325508,1
508257,0
483264,0
104234,1
353643,1
295199,1
47971,0
502973,0
166243,0
330292,0
82189,1
74701,1
538113,0
411799,1
261442,0
348661,0
142292,0
50562,0
4888,0
271643,1
452321,0
63178,1
210918,1
80206,0
525163,1
433376,0
126155,1
75426,0
50315,1
155174,1
144400,0
353588,0
163594,0
396386,0
56527,0
420292,0
35903,0
338100,0
372702,1
292560,0
32793,1
155308,1
530076,1
465931,0
433922,0
282098,0
434418,0
438749,0
191517,0
261511,0
519971,1
271941,1
75071,0
147752,0
455386,0
15014,0
363439,1
507519,0
39565,1
3731,0
126605,1
368369,0
143381,1
495019,1
228149,0
235831,0
497557,0
144925,0
428905,1
85738,0
275724,1
19701,1
12182,0
194208,0
447529,0
331331,0
117010,0
312207,1
211765,0
325204,0
78668,1
261259,0
537428,0
152202,1
224598,0
257672,1
529583,0
382638,1
419745,0
284505,1
479347,0
164526,1
34851,0
338473,1
103250,0
359408,0
82998,1
406891,0
307455,0
53178,1
418031,0
177840,0
97920,1
493981,0
326459,0
259788,0
413269,0
216343,0
261799,1
354273,1
375048,0
55349,0
1704,0
124451,1
453055,1
188894,0
55943,0
114509,0
72643,0
335947,1
448122,1
341028,1
463180,1
244329,0
535813,0
41093,1
223187,1
429132,0
113142,1
166755,1
330604,0
348137,0
31137,1
168004,0
525988,0
505248,1
286677,1
232843,0
88144,0
440494,0
290950,1
121551,1
210475,0
185878,1
82776,0
471107,0
185698,0
527044,0
63978,1
134543,1
514731,1
154323,0
500665,0
156232,0
153304,1
351797,1
522800,1
359908,1
96318,1
261053,1
164219,0
69079,1
365955,1
64548,1
102961,1
457025,0
171614,0
188947,0
27823,1
247022,0
400449,0
106759,0
376774,0
424578,1
297880,1
101586,1
308350,0
228393,0
50728,0
420890,0
127330,0
396256,0
499857,0
288708,1
350796,0
386952,1
68766,1
252333,1
87832,0
462574,1
351571,0
338907,1
317909,0
315226,0
86088,1
303575,1
277987,0
130792,1
478385,0
9461,1
232891,0
328532,1
311213,1
4175,0
421666,1
376550,0
476523,1
380938,1
387939,0
170395,0
321570,1
332067,1
142982,0
243190,0
75044,0
149576,1
416791,1
307063,1
276388,1
162343,1
436003,0
155704,0
165040,0
511033,1
435884,1
392140,0
282660,0
122268,0
503849,1
380307,1
73448,0
304321,1
298397,0
115459,0
245950,0
173645,0
83215,1
296930,0
133534,0
11556,0
380555,1
535158,0
373398,0
446018,1
499813,1
143656,0
338365,0
155053,0
470685,1
244666,0
312279,1
481725,0
123210,0
135704,0
494437,1
354570,0
178519,1
30005,1
387042,0
11682,1
287330,1
323419,1
25198,0
19409,0
471087,1
347279,0
10863,0
18925,1
289257,0
285500,1
186955,1
44450,1
206609,0
250605,0
473365,0
199875,0
309257,1
281857,0
67934,0
428146,1
256656,0
479489,0
182609,0
289420,0
249306,1
218007,1
484842,0
4540,0
338597,0
132551,0
489936,0
122805,0
145565,0
100115,1
423327,0
495366,1
410615,1
263758,0
293291,0
537648,1
18504,1
292942,0
128601,0
128318,0
314700,0
413654,1
486950,1
488104,0
189600,0
515646,1
216488,0
69412,1
137783,0
174076,0
514578,0
462592,0
368884,0
371886,0
307181,0
285613,0
238728,1
264369,0
520409,1
372843,1
307383,1
35515,1
80658,0
250203,1
342164,1
446188,1
340240,0
66389,1
361803,0
73450,0
234978,1
397852,0
438176,0
443166,1
126714,1
419182,0
318990,0
17777,0
194168,0
288640,0
99374,0
271384,1
531418,0
507940,0
290727,0
196579,1
234283,0
188564,0
119624,0
154155,1
253523,0
17936,0
274191,1
30151,1
360478,0
142312,0
280504,0
268290,1
348647,1
162276,0
247062,0
186639,1
6507,0
516727,0
424225,0
355933,1
88158,0
500837,1
65815,1
333734,0
466675,1
367969,0
129542,1
138064,0
141520,0
458486,1
453271,1
349186,0
474524,0
475166,0
326043,1
209443,0
38661,1
340626,0
124669,1
403206,0
509723,0
427486,0
447566,1
122551,0
480884,1
406213,0
476705,1
299830,0
453235,0
11074,0
20200,0
46044,1
431073,0
436963,1
129519,0
375665,0
29623,0
385602,0
468900,0
380320,0
5841,0
274456,1
181422,1
511938,0
288901,0
116872,1
524213,0
114272,0
91683,1
342628,0
291927,1
357119,1
120612,0
61001,1
221616,1
278386,0
226970,0
523719,1
105823,0
150254,0
259519,1
11117,1
364211,0
152399,1
488583,0
22290,0
407923,0
157767,0
475128,1
49151,0
159387,0
505911,0
243899,0
370799,0
44343,1
9909,0
208617,0
362861,1
448948,1
475839,1
522419,1
365400,1
527100,0
60912,0
498225,1
450754,0
183864,0
267644,1
276269,0
354588,1
14315,0
324501,1
465211,0
222355,0
201899,0
505897,0
515624,0
50628,0
221491,1
443308,0
130161,0
414388,0
485496,1
143408,0
168426,1
73778,1
316084,0
403671,1
502849,0
209603,0
497163,1
300584,1
381318,1
102541,0
64200,0
317945,0
462420,0
58159,0
130896,1
357873,1
312449,0
489857,0
73115,0
412318,1
404520,1
263664,0
268197,0
410965,1
159086,0
338703,0
183316,0
228073,1
124147,0
283349,1
378503,0
359354,0
405818,0
282067,0
62827,0
265651,0
410964,1
178710,0
106139,1
413782,1
107258,0
210201,0
376076,0
162015,1
249055,1
510449,1
240254,1
472708,0
182175,1
413636,0
371678,1
65481,1
345433,0
124778,0
294481,1
120695,0
395185,1
267069,1
233576,1
407686,0
47810,1
12303,0
88303,0
198663,1
52005,0
291574,0
333904,0
273876,1
266962,1
406189,0
82888,0
328508,1
176152,0
392610,1
243692,0
301435,0
184197,1
452136,0
200941,1
183087,0
375304,1
424108,1
144037,0
508302,0
96062,0
10772,0
531808,1
513455,1
316345,1
308138,0
154956,0
505325,1
378977,0
398604,0
301909,1
